gene	logFC	pvalue	fdr	LR
MFSD13A	-0.11385446925537	0.888926793108237	0.933179285799419	0.0195055656517233
C20ORF27	0.0755543736585184	0.889233052645152	0.933289788775938	0.0193974522279419
CANX	0.0878864828271166	0.889315161448025	0.933289788775938	0.0193685188645532
DIPK2A	-0.0716081815901983	0.889364404331798	0.933289788775938	0.019351177298617
LARP7	-0.0672241078723257	0.88915647083948	0.933289788775938	0.0194244578382654
PPP2CB	0.0811770600606105	0.889305412816367	0.933289788775938	0.019371952919526
SPOP	0.0682150299664635	0.88916579592907	0.933289788775938	0.0194211684387584
TRIQK	0.109617673516919	0.889489350774701	0.933362774565793	0.0193072112013617
TTC1	-0.0612252164801856	0.889557338976119	0.933375987321499	0.019283308956215
IQCK	-0.123754995300978	0.889730763140414	0.933479304839867	0.0192224074942153
ULK3	-0.0686374464667533	0.889766611414818	0.933479304839867	0.0192098308796105
POLN	-0.165649149770258	0.889905584793394	0.933566975791289	0.0191611146367965
ENSG00000253341	-0.119672861408222	0.890356491437895	0.933967673223625	0.0190034861652713
PPP2R5D	0.083347435351322	0.890398405542827	0.933967673223625	0.0189888674841967
FBXW4	-0.0724029927676873	0.890829619556733	0.934361818968587	0.0188388026884354
AP3M1	0.0733921668260222	0.891263769229809	0.934700812134511	0.0186883289632078
CPLANE2	0.120566353819457	0.89124263476602	0.934700812134511	0.0186956398116926
ANKRA2	0.090426602011223	0.89155973608579	0.934940195381946	0.0185861009014996
DAG1	-0.0687657465752412	0.891861718034602	0.934940195381946	0.0184820895337321
ENSG00000251495	-0.128666358630038	0.891744151358988	0.934940195381946	0.0185225475803894
KMT5B	0.0646538585508699	0.891862261523934	0.934940195381946	0.0184819026081637
PRRG3	0.122626081496023	0.892022010666196	0.934940195381946	0.0184270008497549
RPS4Y1	-0.380837356129755	0.892014055346453	0.934940195381946	0.0184297329250711
SAR1A	0.0608862577943531	0.892063770063611	0.934940195381946	0.0184126629085313
SNUPN	-0.094789342071278	0.891995712449095	0.934940195381946	0.0184360331659157
TRIB1	-0.0668194831898014	0.892004734186483	0.934940195381946	0.0184329343298479
TRIB2	-0.113067507718067	0.891993369213925	0.934940195381946	0.0184368380766387
YPEL1	-0.175164571653916	0.892102410894151	0.934940195381946	0.018399400778458
ENSG00000269688	-0.140014665808875	0.892262239590892	0.934949718205128	0.0183445967853633
KRT8P12	-0.126665656227831	0.892250715123822	0.934949718205128	0.0183485456490988
PRICKLE3	-0.0863547968620852	0.892277967163538	0.934949718205128	0.018339208423944
ZBTB40	0.0598661418224141	0.892551276757573	0.935177940556455	0.018245699600179
BTAF1	-0.0623504813198311	0.89309098492009	0.935570797613488	0.0180617611668126
DHX35	0.0730899682661385	0.893092807217956	0.935570797613488	0.0180611417148704
DUSP11	0.0671336400479757	0.893052492991071	0.935570797613488	0.0180748482176227
ENSG00000279759	-0.120257868260995	0.893195397988698	0.935620097029007	0.0180262855756759
ENSG00000227992	0.18536451294959	0.893448837758079	0.935819449768979	0.0179403240405236
ENSG00000271851	-0.122738178508575	0.893552335918056	0.935819449768979	0.0179052797437365
VDAC1	0.0767220843564697	0.893510043438072	0.935819449768979	0.0179195956900458
ENSG00000260912	0.160878155801055	0.893824401389222	0.935871696433445	0.0178133251686621
SPSB2	-0.131263638761549	0.89373832511614	0.935871696433445	0.0178423917671466
WNT2B	0.12572810550756	0.893814688091646	0.935871696433445	0.0178166039886936
ZDHHC6	-0.0615639609929383	0.893791838808212	0.935871696433445	0.0178243182020985
PTP4A2	0.0735253804109135	0.894027627218965	0.936026315230991	0.017744794699297
TTC33	-0.104446731507238	0.894126998788559	0.936072188554022	0.0177113342093236
MRTO4	0.0578752839705816	0.894296726014298	0.936133544769813	0.0176542578133194
NPEPPSP1	-0.0745178901597251	0.894253909970464	0.936133544769813	0.0176686472835996
TYW1	-0.0689420879898215	0.894375195696163	0.936157524525356	0.0176279014741603
DDX46	0.0602239176214159	0.894449982813654	0.9361776469392	0.0176028006791284
RMND5A	0.0873701644977578	0.894974894726497	0.936610683307252	0.0174271365887542
ZNF548	0.099911205829326	0.89494928028765	0.936610683307252	0.0174356877726467
CMTM8	0.228017089178833	0.895199012606287	0.936736378520078	0.0173524075713409
ELK4	0.061874859183264	0.895206194250715	0.936736378520078	0.0173500156521476
MYH3	0.127812763008739	0.895393494034821	0.936757838000168	0.0172876927953052
NOL12	0.120789625769649	0.895372730066182	0.936757838000168	0.0172945962565478
RECQL	-0.0637112828866053	0.895288421048264	0.936757838000168	0.0173226411408507
TRMT12	0.0857914338300371	0.895772957943451	0.937096645249548	0.0171617781458928
ENSG00000213865	-0.119217585292193	0.896030297588779	0.937241857727787	0.0170766534415554
LOC652276	0.106744537853536	0.896078644794167	0.937241857727787	0.0170606848158248
MIR4458HG	-0.204271835215845	0.895976742201914	0.937241857727787	0.0170943511495665
TRIM7	-0.138442744532188	0.896276679497	0.937390799059277	0.0169953551109892
ANKLE1	0.115992917087614	0.896398564793335	0.937401900335334	0.0169552097086512
C4B	-0.153039891825785	0.896377426846419	0.937401900335334	0.0169621684614079
DDX42	0.0592209994760884	0.896642391693684	0.937424153490126	0.0168750452333484
GON4L	-0.0559504868964307	0.896605213105217	0.937424153490126	0.0168872561858819
MYOM2	0.224191306823247	0.896511189843896	0.937424153490126	0.0169181572691102
NMRAL1	-0.0787824886188235	0.896552841961788	0.937424153490126	0.0169044646068528
CNTROB	0.0608046957588875	0.896806848848905	0.937496373179312	0.0168210847175772
HMGA1	0.0952507652555572	0.896822751670968	0.937496373179312	0.0168158714554103
POMZP3	-0.127246167434831	0.896881628015459	0.937499754974407	0.0167965777669821
ABCB7	0.0662208348233071	0.897071589841859	0.937523831859911	0.016734404340724
PDE12	0.0585916865875899	0.897009240856348	0.937523831859911	0.016754797886982
ZC2HC1C	-0.118739577204696	0.897070934998923	0.937523831859911	0.0167346184657617
FAM219A	-0.0679602514929105	0.897295939679996	0.937680603472182	0.0166611268676924
ZNF496	0.077737847321027	0.897332901085255	0.937680603472182	0.0166490701632931
GUSBP2	-0.112525704897068	0.897515165568246	0.93781290075407	0.0165896808902852
PHF1	0.089505220559787	0.897685631718652	0.937932854323922	0.0165342336229628
PPP3CC	-0.0876662764664656	0.897854243591108	0.93805085572435	0.0164794823072079
HYOU1	-0.0816409063137962	0.898051320955719	0.938165296416828	0.0164156047155224
JAZF1	0.0891252663957023	0.898186503442332	0.938165296416828	0.0163718616663839
LINC02615	-0.142446008984711	0.898145072296951	0.938165296416828	0.0163852618671649
NUP62	-0.0560758285705385	0.898123856212016	0.938165296416828	0.0163921260067923
ENO1	-0.0802259855868087	0.898325253170223	0.938252057442666	0.0163270259927231
LRP5L	0.114949198593494	0.898849271295127	0.938682990706061	0.0161582579776649
THAP3	-0.0991407678206351	0.898818634400346	0.938682990706061	0.0161681005328536
TMEM50B	0.07559349477993	0.899304243885761	0.939099919754024	0.0160124496797707
NUP188	-0.0612055167562218	0.899664120977169	0.939397374962963	0.015897592880961
ZNF469	-0.155778297360305	0.899700601802916	0.939397374962963	0.0158859732654442
AFG3L1P	-0.0699492222753913	0.899887671477491	0.939476261027589	0.015826456951018
ZNF16	0.102915620995479	0.899857056790691	0.939476261027589	0.0158361892643875
NRIP2	-0.117923539434846	0.900074020838825	0.939612588420902	0.0157672826119177
NDUFA11	0.106523478650537	0.900201289717965	0.939684955321311	0.0157269336923846
RPL23A	-0.063464237053336	0.900310655454444	0.939684955321311	0.0156923026738696
SLC25A51	0.0816994417607481	0.900292850303175	0.939684955321311	0.0156979380911291
ATPSCKMT	-0.0865357841335727	0.900592574647868	0.939805689735283	0.0156032108101609
PEMT	-0.079206801071623	0.90056851220829	0.939805689735283	0.0156108049472152
XRRA1	0.111906525788447	0.900593665289684	0.939805689735283	0.0156028666466455
ENSG00000215014	0.115186508034691	0.900735719808911	0.939837511955681	0.0155580727952582
FANCF	0.166742711284156	0.900724504651228	0.939837511955681	0.0155616068775259
ZNF431	0.162239269055765	0.900976996538947	0.940031049271455	0.0154821411957968
ALKBH4	-0.0993230365403368	0.901043151584715	0.940041861365378	0.015461354655022
ASCC1	-0.0688152147292838	0.901302969129573	0.940196491262022	0.015379854718681
ENSG00000279673	-0.131445699989735	0.901302511195641	0.940196491262022	0.0153799981716682
BTBD6	-0.0632382627164274	0.901689533307002	0.940498468849573	0.0152590014129999
LOC100288123	-0.110912423349416	0.901704093168497	0.940498468849573	0.0152544589555657
B4GALT3	-0.064666073118304	0.901773385094617	0.940512520300786	0.0152328503268073
ENSG00000233325	-0.109975077891824	0.902329806444395	0.941034594502452	0.0150598944830951
ZNF875	0.203896778285113	0.902434931928511	0.941085979331775	0.0150273302672339
CDA	0.178855908351338	0.902579703560722	0.941178699424099	0.0149825436098112
HIGD1A	-0.0597620500269183	0.902782119375245	0.941331513667523	0.0149200378397865
NDST1	0.0696440533482254	0.902950103432213	0.941390154862283	0.0148682652437628
NFRKB	-0.0726631399496622	0.902943703599084	0.941390154862283	0.0148702359956072
BAD	0.105591386764045	0.903184940071053	0.941460223661047	0.0147960417768189
NUDT13	-0.115524749696421	0.903122590064109	0.941460223661047	0.014815199977992
THYN1	-0.0807917966535152	0.903141655827967	0.941460223661047	0.0148093403317517
ADRB2	-0.141980234076716	0.903281747680396	0.941502886895576	0.0147663207617175
ACBD3	-0.0534485068364482	0.903463673815148	0.941634259563988	0.0147105494411903
PRKCE	-0.0841953895071423	0.903536797762554	0.941652224005769	0.0146881627138491
GNRHR2P1	-0.0890451957092181	0.903777858061478	0.941845196095859	0.0146144851583543
AKAP8	0.0547973576053654	0.903987080747763	0.942004967748102	0.0145506907936173
TSSK6	-0.10686483906662	0.904121067475937	0.942086324421897	0.0145099110841116
CLK2	-0.0670234110340056	0.904198640464281	0.942104088326155	0.0144863277891289
COQ2	-0.0708733507576949	0.904417688211499	0.942104088326155	0.0144198391968189
PIAS2	0.0589858510699812	0.904391760358469	0.942104088326155	0.0144277011049532
PSMA1	0.0684780176386642	0.904406288146536	0.942104088326155	0.0144232956851553
SLC35C2	0.0592526280571465	0.90426870937494	0.942104088326155	0.0144650425668402
SCNN1A	-0.193774263650211	0.904745197556739	0.942386982791388	0.0143207181134315
ZNF782	-0.104262572876797	0.904840150965987	0.942427625865483	0.0142920451925601
AFG3L2	0.0535138976970752	0.904919405061212	0.942451913455085	0.014268135281192
DTNB	0.100836950861239	0.905148806134886	0.942523509643786	0.0141990424401968
ENSG00000237188	-0.12139286827692	0.905211907712965	0.942523509643786	0.0141800668306686
ENSG00000283103	-0.116660976097475	0.905103139666541	0.942523509643786	0.0142127830717391
PMF1	-0.0907822221455698	0.905185478226386	0.942523509643786	0.0141880130153424
ZBED6CL	0.235850545053013	0.905357238981474	0.942616580337321	0.0141364124410508
MYCBP2	-0.0658471181322965	0.905539918369324	0.942632032905272	0.0140816362912233
SMG9	0.0556466704352303	0.905474932332653	0.942632032905272	0.0141011099035069
ZBTB33	0.0630244284087716	0.905490528749228	0.942632032905272	0.0140964350616937
INCA1	-0.10390798287337	0.905653388956026	0.942691910206961	0.0140476665888549
COPS7A	0.0574429413431652	0.905730892848727	0.942714344799123	0.0140244881498148
KCTD21-AS1	0.14120232401525	0.905928503858259	0.942861780314276	0.0139654780989495
HACD1	-0.0964515683831065	0.906005967976009	0.942884160248781	0.0139423803960312
BAIAP2L2	0.153595395884029	0.906160552051362	0.942986791520808	0.0138963455422427
FAM76A	0.0774714266931129	0.906270119770128	0.942987741884829	0.0138637632167722
NINL	0.136024095725001	0.906273399272422	0.942987741884829	0.0138627885836229
ALK	-0.186575504168932	0.906448739329861	0.94305370848835	0.0138107299588164
AP1M1	-0.0551126953585536	0.906439883374532	0.94305370848835	0.0138133569194565
PPID	-0.0551091405042481	0.906543535926225	0.943094099581437	0.0137826261102205
PIM2	0.0677401433054818	0.90677335818384	0.943274946720968	0.0137146123630743
TYSND1	0.0660990532215149	0.907249931993147	0.943712440063745	0.0135741182396636
ENOPH1	-0.0509781291405018	0.907563282269633	0.943980106362186	0.0134821419544551
SMIM30	0.0540303581065246	0.907619978151223	0.943980803201849	0.0134655341243217
ASB16-AS1	-0.0940561158213997	0.90808793662326	0.944344461841769	0.0133288519452144
ENSG00000156968	-0.249900891491632	0.908137771691031	0.944344461841769	0.0133143376541334
TASP1	-0.0934015658998706	0.908086639945202	0.944344461841769	0.0133292297051621
GMEB2	-0.0559869023621546	0.908207977837147	0.944359184064311	0.0132939039510518
MPHOSPH6	0.0740541671597889	0.908367426143831	0.944466693187128	0.0132475551205804
LOC100128108	0.126371521955482	0.908446141910172	0.944490253303991	0.0132247040624254
ESYT2	0.0534077902252146	0.908748856383166	0.94470457781273	0.0131370127544415
NUDT2	0.0811255504526094	0.908806197220869	0.94470457781273	0.0131204353675978
ZSWIM3	-0.0914642075319249	0.908820493902697	0.94470457781273	0.0131163038107402
GCNT3	0.155233285111721	0.909150324271712	0.944930837928202	0.0130211700866845
PSMD14	-0.0506688864198387	0.909107351973101	0.944930837928202	0.0130335448108241
ENSG00000274512	0.0917877495036499	0.909248402459329	0.94497448390311	0.0129929488324265
CD6	-0.205405253760848	0.909318307329657	0.944988845999962	0.0129728531661613
CTRB2	0.195632816175742	0.909624170410331	0.945216858331289	0.0128851114699753
TFCP2	-0.0534643453545623	0.909649911439364	0.945216858331289	0.0128777410034893
RHPN1-AS1	0.112116707699826	0.909747034659134	0.945259483656373	0.0128499508014066
CCDC24	0.0997614807515083	0.909889372929505	0.94534908087126	0.0128092779895379
ENSG00000225234	-0.123360287784648	0.910206276164479	0.945561720642167	0.012718958178354
ENSG00000272449	0.172131794266616	0.910174562473117	0.945561720642167	0.012727982246739
LY6G5B	-0.108304548329796	0.910578950544441	0.945715634452523	0.0126131572088948
NELFB	0.0482326648054353	0.910477788040385	0.945715634452523	0.0126418326469775
PRNCR1	-0.0977559975315285	0.910502413130481	0.945715634452523	0.0126348494036677
S100A5	-0.168016188449887	0.910572356379262	0.945715634452523	0.0126150253808817
RNF103	-0.0674740408888784	0.91094488778715	0.946037377608832	0.0125097042655486
HNRNPUL1	-0.0598303695246055	0.91123069880317	0.946275873290269	0.0124292035478675
ROCK1P1	-0.0938668436423615	0.911654225407323	0.946657342776284	0.0123103979816781
WDR18	0.0597130762103388	0.911947091704043	0.946903096574932	0.0122285823541546
STX17	0.0623629470683039	0.912103887303064	0.947007542344671	0.0121848931539716
C7ORF26	0.0716013041857409	0.912302192700571	0.947155070849216	0.01212975108227
PDIK1L	-0.0705984561709207	0.912403985961534	0.947202388137146	0.0121014949550684
CRYZ	0.0657841256829488	0.912591758715631	0.947255430425293	0.0120494598342162
DPM1	-0.0529867145885383	0.912570105732728	0.947255430425293	0.012055454467486
FAIM2	0.216547472602253	0.91262374040559	0.947255430425293	0.0120406084559832
PLTP	0.0933066022688893	0.91273704863548	0.947256330918337	0.012009275312149
VGLL4	-0.0547317228774197	0.912734488944123	0.947256330918337	0.0120099826879354
GET4	-0.10127815209263	0.912948340435984	0.947417257206572	0.0119509570977172
AHI1	-0.0588804143900463	0.913013167531279	0.947426178464896	0.0119330931008541
AGA	0.0717084630934422	0.913160793872576	0.947471468714179	0.0118924630856849
ANKLE2	-0.0512174804885216	0.91331417021522	0.947471468714179	0.0118503248024169
MBOAT7	-0.0836913986798112	0.913239228649748	0.947471468714179	0.0118709046309924
NFS1	-0.0556745577786255	0.913289235249017	0.947471468714179	0.0118571702296517
ZCCHC10	-0.0741013941246927	0.913337978209727	0.947471468714179	0.0118437906305759
CLTA	-0.0751405032392278	0.914042563572896	0.948133037461017	0.0116512404938263
GMFB	-0.0621535137845317	0.914191860093644	0.948133037461017	0.0116106454938745
NT5C	0.101809742581303	0.914200802812729	0.948133037461017	0.011608216167069
USE1	-0.0765194813222646	0.914109100206889	0.948133037461017	0.0116331397617131
RPL32P3	-0.08677772422201	0.914757536129872	0.948593656219363	0.0114574834753096
ZFHX3	-0.0621208048125168	0.914753091502877	0.948593656219363	0.0114586828899075
C19ORF12	0.052176618114549	0.915336568625933	0.949018881593646	0.0113017702942102
ECHDC2	-0.116729729158299	0.915301181445937	0.949018881593646	0.0113112556887707
LINC01291	-0.14482587490496	0.915283420503627	0.949018881593646	0.0113160179561689
CCDC88C	0.142340569028238	0.915897277360413	0.949203704283909	0.0111520114562591
DNAJA1	-0.0573851355036685	0.915574039643199	0.949203704283909	0.0112382212187256
EED	-0.0570921215033506	0.915725344450469	0.949203704283909	0.0111978253813447
ENSG00000267249	0.109117801898261	0.915920250130837	0.949203704283909	0.0111458972323955
MITD1	0.0704314934685737	0.916066171002307	0.949203704283909	0.0111070998407712
MRPL13	-0.0538150059450056	0.916049790208142	0.949203704283909	0.0111114517528037
